name,id
"By Reilly, Ann",author_671
"By Maier, Paul L.",author_672
"By Mitchell, Felicia (EDT)",author_673
"By Moore, William",author_674
"By Levine, Kathy, Scovell, Jane, and Appleton, Amy Sarah",author_675
"By Kuklin, Susan",author_676
"By York, Sarah Mountbatten-Windsor, Duchess of",author_677
"By Kolman, Bernard and Hill, David R.",author_678
"By Janus, Christopher G.",author_679
"By Freedman, Estelle B. and D'Emilio, John",author_680
"By Medved, Michael",author_681
"By Miller, Anistatia R. and Brown, Jared M.",author_682
"By Blackmur, R. P",author_683
"By Bausch, Robert",author_684
"By Hundt, Reed E.",author_685
"By Krauzer, Steven M.",author_686
"By Eban, Abba Solomon",author_687
"By Omartian, Stormie",author_688
"By Barrett, Paul M.",author_689
By David Hume,author_690
"By Arthur, John",author_691
"By Parker, Robert M., Jr.",author_692
"By Peat, F. David",author_693
"By Jordan, Larry E",author_694
By Diagram Group,author_695
"By Director, Anne",author_696
"By Gulland, Sandra",author_697
"By Levine, Karen",author_698
"By Collins, Jackie",author_699
"By Harwood, William B.",author_700
"By Sabatino, David A.,",author_701
"By Bullett, Gerald",author_702
"By Williams, Mark E., M.D.",author_703
"By Patterson, Debbie (PHT), Thompson, Sue, and Coe, Miriam",author_704
"By Shakespeare, William and Seward, Tim (EDT)",author_705
"By Ward, Theodora",author_706
"By Kidd, Charles and Montague-Smith, Patrick",author_707
"By Clark, Dick",author_708
"By Rapoport, Daniel",author_709
"By Goodman, Jordan Elliot and Bloch, H. I. Sonny",author_710
"By Bachmann, E. Theodore, Bachmann, Mercia Brenne, and Rorem, Paul (EDT)",author_711
"By Allen, Charles L.",author_712
"By Leuchtenburg, William E.",author_713
"By MacKin, Edward",author_714
"By Stuart, Sandra Lee",author_715
"By Desalvo, Louise, D'Arcy, Kathleen Walsh, and Hogan, Katherine",author_716
"By Durso, Joseph",author_717
"By Segil, Larraine",author_718
"By Sharpe, Tom",author_719
"By Barker, Joel Arthur",author_720
"By Moore, Gina",author_721
"By Garner, Joe",author_722
"By Moe, Richard and Wilkie, Carter",author_723
"By Kimber, Rita (TRN), Kimber, Robert (TRN), and Muller, Melissa",author_724
"By Kelen, Betty",author_725
"By Cavage, Betty",author_726
"By Izzo, John B. and Klein, Eric",author_727
"By Sanfelici, Arthur H. (editor)",author_728
"By Kraybill, Donald B.",author_729
"By Barry, Michael S.",author_730
"By Drury, Nevill",author_731
"By Rosemond, John",author_732
"By Drape, Joe",author_733
"By Paton, Bruce C., M.D.",author_734
"By Bergman, Ingmar and Tate, Joan (TRN)",author_735
"By Smithsonian Institution (COR) and Hirzy, Ellen Cochran (EDT)",author_736
"By Moriarty, Frank",author_737
"By Gleason, Michael P.",author_738
"By Avi and Floca, Brian (ILT)",author_739
"By Krasemann, Stephen J.",author_740
"By Vanzant, Iyanla and Wilcots, Almasi",author_741
"By Vanzant, Iyanla",author_742
"By Rosenthal, Norman",author_743
"By Thompson, Mark (EDT)",author_744
"By Jackowski, Edward J., Ph.D. and Jeffers, Youzell (ILT)",author_745
"By Brouwer, Sigmund",author_746
By Abby Aldrich Rockefeller Folk Art Museum,author_747
"By Morgenthal, Deborah",author_748
"By Sweetman, Bill and Goodall, James",author_749
"By Depalma, Anthony",author_750
"By Cole, Kathleen A.",author_751
"By WOLTERS, RICHARD A.",author_752
"By Von Matthiessen, Maria",author_753
"By McLoughlin, J.A., Lewis, R.B.",author_754
"By Jourard, Sidney M.",author_755
"By Menard, H. W.",author_756
"By Harvey, Peggy",author_757
"By Holman, Sheri",author_758
"By Pearsall, Margaret E.",author_759
"By Johnson, Gerald White",author_760
"By Fisher, Donna",author_761
"By Vaughan, Susan C.",author_762
"By Willoughby, Lee Davis",author_763
"By Wiilds, Claudia",author_764
"By Beale, Marie Oge",author_765
"By Briggs, Kenneth A.",author_766
"By Rothwax, Harold J.",author_767
By Paul A. Schweizer,author_768
"By Lukas, J. Anthony",author_769
"By Corley, Robert N. (EDT)",author_770
"By Gies, Joseph",author_771
"By Monteleone, John J. and Rickey, Branch",author_772
"By Hoover, Cynthia A",author_773
"By Gleick, James",author_774
"By Heimel, Cynthia",author_775
"By Rodgers, Rick and Delta Queen Steamboat Co.",author_776
"By Mazel, David (EDT)",author_777
"By Rinzler, Carol Ann",author_778
By Elmer T. Clark,author_779
"By Halpern, Daniel (EDT)",author_780
By Jerzy Lileyko,author_781
"By Lerner, Harriet Goldhor",author_782
"By Kasparov, Garry K.",author_783
"By Grauer, Neil A.",author_784
"By Prisco, Andrew De and De Prisco, Andrew",author_785
"By Strohmeyer, Sarah",author_786
"By Barrett, Julia",author_787
"By Henslin, James M.",author_788
"By Ed, Sunset",author_789
"By Heilbroner, David and Keeney, Steven",author_790
"By Lehman, John",author_791
"By Albert, Michael (EDT) and Dellinger, Dave (EDT)",author_792
"By Trapp, Frank",author_793
"By Katz, William",author_794
"By Leftin, Howard I.",author_795
"By McClelland, Deke and McClelland, Daniel",author_796
"By Burgess, Linda (PHT), Carter, Clare, and Clare, Carter",author_797
"By Morgan, Diane, Brooks, Karen, Darmon, Reed, and Adams, Beth (ILT)",author_798
"By Bombeck, Erma",author_799
"By Effinger, George Alec",author_800
"By Silverman, Al (EDT)",author_801
"By Griffiths, Paul, Neighbour, Oliver, and Perle, George",author_802
"By Mizener, Arthur",author_803
"By Rosenzweig, Robert M.",author_804
"By Grimes, Galen",author_805
"By Stevenson, Sarah",author_806
"By Slung, Michele and Lindbergh, Reeve (INT)",author_807
"By Purdum, Todd S.",author_808
"By Morris, Dick and McGann, Eileen",author_809
"By Jesse, Chris",author_810
"By Cooper, Sarah (EDT)",author_811
"By Hallberg, William",author_812
"By Torrey, E. Fuller",author_813
"By West, Cornel and Sealey, Kelvin Shawn",author_814
"By Higgs, Ben",author_815
"By Long, Courtney",author_816
"By Harrison, Barbara Grizzuti",author_817
"By Aldiss, Brian Wilson",author_818
"By Barnett, A. Doak (EDT)",author_819
"By Perkowitz, Sidney",author_820
"By Boyne, Walter J.",author_821
"By Clancy, John",author_822
"By Lieberman, Leo and Beringause, Arthur F.",author_823
"By Rutmand, Shereen Gertel",author_824
By Vicky Shiotsu,author_825
"By Markham, Beryl",author_826
"By Jensen, Eric and McPherson, Charles (ILT)",author_827
"By Young, John Robert",author_828
"By Cosby, Bill (FRW), Croce, Pat, and Lyon, Bill",author_829
"By Raymer, Dottie, Jacobson, Jennifer, and Parent-Teacher Advisory Board (COR)",author_830
"By Mancuso, Joseph R.",author_831
"By Krauss, Pesach",author_832
"By Doherty, Berlie",author_833
"By Branscomb, Lewis M. (EDT)",author_834
"By Cook, Jimmie",author_835
"By Pettingill, Amos",author_836
"By Mitchell, Kirk",author_837
"By National Museum of American Art (U. S.) (COR), Driesbach, Janice Tolhurst, Jones, Harvey, Holland, Katherine Church, Oakland Museum (COR), and Crocker Art Museum (COR)",author_838
"By Garisto, Leslie",author_839
"By Tannen, Deborah",author_840
"By Burchard, Peter",author_841
By Mader,author_842
"By Brooks, Cleanth",author_843
"By Chodorow, Nancy J.",author_844
"By Wolfe, Alan",author_845
"By Seranne, Ann",author_846
"By Benson, Ross",author_847
By Better Homes and Gardens Books,author_848
"By Chancellor, Alexander",author_849
"By Hale, Gloria (EDT)",author_850
"By Magruder, Anne (EDT)",author_851
"By Wilkinson, Elizabeth",author_852
"By American Education Publishing, American",author_853
"By Williamson, Marianne",author_854
"By Kelley, Brent",author_855
"By Hirsch, E. D. (EDT)",author_856
"By Stang, Kathleen Desmond",author_857
"By Dornfest, Rael and Hemenway, Kevin",author_858
"By Friedman, Kinky",author_859
"By Lessa, Christina",author_860
"By Jacques, Brian and Schoenherr, Ian (ILT)",author_861
"By Benchley, Peter",author_862
"By Greeley, Andrew M.",author_863
"By Gregorich, Barbara",author_864
"By Jones, Jack P.",author_865
"By Hall, Stephen S.",author_866
"By Douglas, Ann",author_867
"By Sheridan, Judy",author_868
"By Green, Gordon W.",author_869
By Ideals Publications Inc,author_870
"By Turtledove, Harry",author_871
"By Blackwell, Lawana",author_872
"By Garrison, Webb B.",author_873
"By Rogers, Barbara Radcliffe and Rogers, Stillman",author_874
"By Waters, Jason T., Rees, Matthew J., and Coe, Jeffrey T.",author_875
"By Montandon, Pat",author_876
"By Chessman, Harriet Scott",author_877
"By Sweet, Melissa (ILT) and Bridges, Margaret Park",author_878
"By McCall Smith, Alexander",author_879
"By Davis, Hillary",author_880
"By Weaver, Earl and Rodriguiz, Alex",author_881
"By Andes, Karen",author_882
"By Steinberg, Stephen",author_883
"By Keith, Kent M.",author_884
"By Burton, William Westbrook (EDT)",author_885
"By Morris, Glenn and Glenn, Morris",author_886
"By Smith, Harold Ivan",author_887
"By Hope, Jane",author_888
"By White, Jan",author_889
By Wayne A Kirkbride,author_890
"By Suares, Jean-Claude",author_891
"By Herrmann, Eric",author_892
"By Gwathmey, Charles (EDT) and Gwathmey Siegel & Associates Architects (COR)",author_893
"By Boyd, Bill",author_894
"By Hodder-Williams, Christopher",author_895
"By Yamanaka, Lois-Ann",author_896
"By Felske, Coerte V. W.",author_897
"By Allen, Fergus",author_898
"By Hampton, Christopher",author_899
"By Vining, Elizabeth Gray",author_900
"By Eversz, Robert",author_901
"By Renggli, Seppi",author_902
"By Conran, Terence",author_903
"By Cornell, James (EDT) and Carr, John (EDT)",author_904
"By Mitchel, Doug",author_905
"By Church, F. Forrester",author_906
"By Hodge, Susan Winslow (EDT)",author_907
"By Blake, Wendon",author_908
"By Pingry, Patricia A.",author_909
"By Hefley, James C.",author_910
"By Hirsh, Michael",author_911
"By Brighton, Catherine",author_912
"By Gavron, Daniel",author_913
"By Morris, Andrew",author_914
"By MacLeish, Roderick",author_915
"By Zubrow, Ezra B. W., etc., Fritz, Margaret C.",author_916
"By Partner, Daniel",author_917
"By Thompson, Flora and Shuckburgh, Julian",author_918
"By Gussow, Alan",author_919
"By Bowman, Marjorie A. (EDT) and Fisher, Judith A. (EDT)",author_920
"By Campbell, Bernard G",author_921
"By Sucher, Dorothy",author_922
"By Costello, Peter and Jackson, John Wyse",author_923
"By Paul, Barbara",author_924
"By Hochschild, Arlie Russell and Machung, Anne",author_925
"By Meisel, Anthony C.",author_926
"By Liberman, Alexander",author_927
"By Stephens, Gloria and Yamazaki, Tetsu (PHT)",author_928
"By Carper, Jean",author_929
"By Falkner, David and Morgan, Joe",author_930
"By Reed, Michael A.",author_931
"By Groff, Betty",author_932
"By Maas, Peter",author_933
"By Williams, Wendy",author_934
"By Darden, Ellington",author_935
"By Flegg, Jim",author_936
"By Phalen, Lane",author_937
"By Ayres, E. C.",author_938
"By Harrisson, John, Coleman, Jim, and Hagan, Candace",author_939
"By Alexander, Adele Logan",author_940
"By McNamara, Robert S. and Blight, James G.",author_941
"By Moats, David",author_942
"By Laski, Marghanita",author_943
"By Bh, G",author_944
"By McCann, Colum",author_945
"By Rounds, Glen",author_946
"By Evans, Gail",author_947
"By Bowman, Martin W. and Bunce, Patrick (PHT)",author_948
"By Benson, John",author_949
"By Swanson, James L.",author_950
"By O'Connor, Philip F.",author_951
"By Viehl, S. L.",author_952
"By Benchley, Nathaniel",author_953
"By Lunden, Joan and Morton, Laura",author_954
"By Forsyth, Donelson R.",author_955
"By Mohr, Stephen, Baartse, Mark (EDT), Hahn, Steven, Loesgen, Brian, Blair, Richard, Homer, Alex, Haines, Corey, Dalvi, Dinar, Slater, John, Zucca, Mario, Bolognese, Luca, Williams, Kevin, and Kropog, Bill",author_956
"By Brox, Jane",author_957
"By Chastain, Thomas",author_958
"By Reese, Peter",author_959
"By Rainey, Dennis",author_960
"By Butler, Robert Olen",author_961
"By Hines, Rick, Larson, Mark K., and Platta, Dave",author_962
"By Davis, Joann",author_963
"By Knickmeyer, Steve",author_964
"By Anthony, Piers",author_965
"By Janicak, Philip G., Davis, John M., Preskorn, Sheldon H., M.D., and Ayd, Frank J., Jr.",author_966
"By Hart, Russell and Richards, Dan",author_967
"By Pauly, Louis W.",author_968
"By Perkins, Robert",author_969
"By Rothberg, Abraham",author_970
"By Martin, Emily",author_971
"By Evans, G. Russell",author_972
"By Nicol, Rosemary",author_973
"By Jones, Jacqueline",author_974
By Food Wine Staff,author_975
"By Smith, Alison",author_976
By Time-Life Books (COR),author_977
"By Salzman, Mark",author_978
"By Bowman, Martin",author_979
"By Prizzi, Elaine",author_980
"By Darracott, Joseph",author_981
"By Harris, Mark and Boswell, James",author_982
"By Lamb, David",author_983
"By Barrie, J. M.",author_984
"By Reekie, Jennie",author_985
"By Nolan, Han",author_986
"By Garrett, George",author_987
"By Hattaway, Herman",author_988
"By New York Public Library (COR), Diefendorf, Elizabeth (EDT), and Bryan, Diana (ILT)",author_989
By ABEL,author_990
"By Anastasio, Dina",author_991
"By Fail, Karen",author_992
"By Busch, Frederick (EDT)",author_993
"By Beck, Timothy James",author_994
"By Oster, Maggie and Gilbertie, Sal",author_995
"By Groening, Matt",author_996
"By Shreve, Anita",author_997
"By Senay, Edward C.",author_998
"By Herrmann, Anne C. and Stewart, Abigail J. (EDT)",author_999
"By Newmann, Dana",author_1000
By VILLASENOR (David),author_1001
"By Jeffrey, Harl LA Place",author_1002
"By Hemley, Robin",author_1003
"By Lilienfeld, A. M., Lilienfeld, D.",author_1004
"By Hospital, Janette Turner",author_1005
"By Braddon, Russell (CON)",author_1006
By Good Housekeeping Institute,author_1007
"By Cannan, Edward",author_1008
"By Quesada, Roberto and St. Martin, Hardie (TRN)",author_1009
"By Kanellos, Nicolas (EDT)",author_1010
"By Richardson, Matthew",author_1011
"By Baack, Donald and Baack, Pamela",author_1012
"By Windham, Laurie and Orton, Ken",author_1013
"By Waters, John, Hastreiter, Kim (EDT), and Hershkovits, David (EDT)",author_1014
"By Edelman, Ric",author_1015
"By Linden, Russell M.",author_1016
"By Miller, Snowden",author_1017
"By Trudeau, G. B.",author_1018
"By McKinney, Don",author_1019
"By Contosta, David",author_1020
"By Sheehy, Gail",author_1021
"By Hawkes, Nigel",author_1022
By James McClure,author_1023
"By Sennett, Ted",author_1024
"By Peterson, Richard A.",author_1025
"By Rakes, Thomas A. and Choate, Joyce S.",author_1026
By Junior League of the City of New York (COR),author_1027
"By American Institute for Preventive Medicine and Powell, Don R.",author_1028
"By Yntema, Sharon",author_1029
"By Bernstein, Merton D. and Bernstein, Joan Brodshaug",author_1030
"By Toland, John",author_1031
"By Dickson, Paul",author_1032
"By Menten, Ted",author_1033
"By Hentoff, Nat",author_1034
"By North, Freddie",author_1035
"By Rhodes, Richard (EDT)",author_1036
"By Rivele, Stephen J.",author_1037
"By Bainbridge, Beryl",author_1038
"By Lebon, Marilee",author_1039
"By Howe, Irving and Howe, Nicholas (EDT)",author_1040
"By Osherson, Samuel",author_1041
"By Stearns, Beverly Peterson and Stearns, Stephen C.",author_1042
"By Plowman, John",author_1043
"By Lomask, Milton",author_1044
"By Barrett, Judith",author_1045
"By Buckle, Richard.",author_1046
"By Griggs, Lewis (EDT) and Louw, Lente-Louise (EDT)",author_1047
By Robert Leonard Reid,author_1048
"By Dumas, Alexandre",author_1049
"By Humes, Edward",author_1050
"By Donoghue, Emma",author_1051
"By Rosenblatt, Roger",author_1052
"By Meyer, Sheldon (EDT) and Leuchtenburg, William E. (EDT)",author_1053
"By Shakespeare, William and Finamore, Frank J. (EDT)",author_1054
"By Walden, Hilaire",author_1055
"By Stallings, William",author_1056
"By Lande, Nathaniel",author_1057
"By Diggins, John Patrick",author_1058
"By Johanson, Donald C. and O'Farrell, Kevin",author_1059
"By MacManus, Seumas",author_1060
"By Nance, Barry and Bailes, Lenny",author_1061
"By Nash, Leslie Ann",author_1062
"By Jaconette, Lucinda",author_1063
"By Donovan, Josephine",author_1064
"By Lamb, Robert,",author_1065
"By Coleman, James Smoot and Sklar, Richard L. (EDT)",author_1066
"By Wain, John",author_1067
"By Seefeldt, Carol",author_1068
"By McBriarty, Douglas",author_1069
"By Stinson, Robert",author_1070
By Scientific American,author_1071
"By Johnson, Kenneth D.",author_1072
"By Belgum, David",author_1073
"By Vancil, Mark",author_1074
"By Cruickshank, Allan D.",author_1075
"By Nelson, Keith L and Olin, Spencer C.",author_1076
"By Ungar, Sanford J.",author_1077
"By Leithauser, Brad",author_1078
"By Warren, Neil Clark",author_1079
"By More, Hilary",author_1080
By Pocket Canons,author_1081
"By Lerner, Michael",author_1082
"By Geballe, Shelley, Gruendel, Janice, and Andiman, Warren (EDT)",author_1083
"By McConkey, James",author_1084
"By Haruf, Kent",author_1085
"By Kirkpatrick, Frank",author_1086
"By Irvine, Susan",author_1087
By Wallace Judd,author_1088
"By Harte, John and Kamp, Len (ILT)",author_1089
"By Johnston, Joan",author_1090
"By Schwartz, Lynne Sharon",author_1091
"By Gill, Laverne McCain",author_1092
"By Burnham, Alexander (EDT)",author_1093
"By Hedin, Robert A. (EDT) and Holthaus, Gary (EDT)",author_1094
"By Mickiewicz, Ellen",author_1095
"By O'Rourke, P. J. (EDT)",author_1096
"By Horowitz, Michael M.",author_1097
"By Sackett, George C. and Metz, Christopher Y.",author_1098
"By Schneider, Deborah Lucas (TRN) and Ermarth, Michael (EDT)",author_1099
"By Rosser, Sue V.",author_1100
"By Crane, David",author_1101
"By Bush, George W. and Krugman, Paul R.",author_1102
"By Miles, T. R. and Miles, Elaine",author_1103
"By Dicks, Terrance",author_1104
"By Campbell, Judith",author_1105
"By Berkley, Robert",author_1106
"By Woodward, Bob",author_1107
"By Chopra, Judith Wright",author_1108
"By Evans, H. T.",author_1109
"By Wollheim, Elizabeth R. (EDT) and Gilbert, Sheila E. (EDT)",author_1110
"By Kosta, Barbara",author_1111
By Goldmine Magazine (EDT),author_1112
"By Kennedy, Sheila",author_1113
By Colonial Williamsburg Foundation,author_1114
